corpus,row,model,label,position
carebench,348,Qwen,DIR,0.9796255506607929
carebench,178,Human,LMT,0.0
carebench,178,Human,VAC,0.0
carebench,178,Human,NAC,0.2384428223844282
carebench,178,Human,DIR,0.44525547445255476
carebench,178,Human,QOP,0.7007299270072993
hope,305,Claude,MEN,0.0
hope,305,Claude,ASAC,0.02391629297458894
hope,305,Claude,QOP,0.07324364723467862
hope,305,Claude,AUR,0.14648729446935724
hope,305,Claude,AUR,0.21076233183856502
hope,305,Claude,AUR,0.2645739910313901
hope,305,Claude,AUR,0.312406576980568
hope,305,Claude,DIR,0.37369207772795215
hope,305,Claude,DIR,0.414050822122571
hope,305,Claude,QOP,0.5037369207772795
hope,305,Claude,QOP,0.5680119581464873
hope,305,Claude,DIR,0.852017937219731
hope,305,Claude,AUR,0.9192825112107623
hope,353,Llama,LMT,0.0
hope,353,Llama,VAC,0.0
hope,353,Llama,LMT,0.18361955085865259
hope,353,Llama,VAC,0.18361955085865259
hope,353,Llama,NAC,0.35535006605019814
hope,353,Llama,SAC,0.6287978863936592
hope,353,Llama,DIR,0.7318361955085865
hope,353,Llama,SEN,0.7318361955085865
hope,353,Llama,SAC,0.9009247027741083
hope,353,Llama,TEN,0.9009247027741083
hope,315,Gemini,VAC,0.0
hope,315,Gemini,LMT,0.06083086053412463
hope,315,Gemini,NAC,0.10014836795252226
hope,315,Gemini,NAC,0.16691394658753708
hope,315,Gemini,VAC,0.28264094955489616
hope,315,Gemini,NAC,0.34124629080118696
hope,315,Gemini,NAC,0.4035608308605341
hope,315,Gemini,TSH,0.486646884272997
hope,315,Gemini,AUR,0.5593471810089021
hope,315,Gemini,VAC,0.6965875370919882
hope,315,Gemini,DIR,0.7618694362017804
hope,315,Gemini,QOP,0.8041543026706232
hope,315,Gemini,QCL,0.8976261127596439
pair,23,Llama,TEN,0.0
pair,23,Llama,VAC,0.0
pair,23,Llama,NAC,0.15570599613152805
pair,23,Llama,TSH,0.28239845261121854
pair,23,Llama,RECT,0.40135396518375244
pair,23,Llama,RECT,0.46421663442940037
pair,23,Llama,RECT,0.5270793036750484
pair,23,Llama,RECT,0.5986460348162476
pair,23,Llama,RECT,0.7021276595744681
pair,23,Llama,DIR,0.7640232108317214
pair,23,Llama,ASAC,0.8617021276595744
carebench,314,Gemini,VAC,0.0
carebench,314,Gemini,VAC,0.025597269624573378
carebench,314,Gemini,AUR,0.11604095563139932
carebench,314,Gemini,AUR,0.17121729237770195
carebench,314,Gemini,AUR,0.22923777019340158
carebench,314,Gemini,AUR,0.3003412969283277
carebench,314,Gemini,AUR,0.36973833902161546
carebench,314,Gemini,AUR,0.43742889647326505
carebench,314,Gemini,AUR,0.4709897610921502
carebench,314,Gemini,AUR,0.5290102389078498
carebench,314,Gemini,AUR,0.5984072810011376
carebench,314,Gemini,AUR,0.6780432309442548
carebench,314,Gemini,AUR,0.9004550625711035
carebench,314,Gemini,AUR,0.9704209328782708
pair,29,Claude,VAC,0.0
pair,29,Claude,TEN,0.04570184983677911
pair,29,Claude,DIR,0.12404787812840043
pair,29,Claude,SEN,0.17519042437431992
pair,29,Claude,QOP,0.3188248095756257
pair,29,Claude,QOP,0.3471164309031556
pair,29,Claude,QCL,0.42219804134929273
pair,29,Claude,QCL,0.46789989118607184
pair,29,Claude,LMT,0.5070729053318824
pair,29,Claude,NAC,0.5375408052230686
pair,29,Claude,DIR,0.7758433079434167
pair,29,Claude,QOP,0.9608269858541894
hope,319,Human,LMT,0.034482758620689655
hope,319,Human,AUR,0.034482758620689655
hope,319,Human,TSH,0.034482758620689655
carebench,86,Llama,LMT,0.015353805073431242
carebench,86,Llama,AUR,0.0
carebench,86,Llama,NAC,0.0534045393858478
carebench,86,Llama,DIR,0.08611481975967958
carebench,86,Llama,RECT,0.1328437917222964
carebench,86,Llama,DIR,0.17222963951935916
carebench,86,Llama,NAC,0.24299065420560748
carebench,86,Llama,RECT,0.2857142857142857
carebench,86,Llama,DIR,0.3384512683578104
carebench,86,Llama,NAC,0.376502002670227
carebench,86,Llama,RECT,0.45727636849132175
carebench,86,Llama,DIR,0.4959946595460614
carebench,86,Llama,DIR,0.548064085447263
carebench,86,Llama,RECT,0.6001335113484646
carebench,86,Llama,DIR,0.6128170894526035
carebench,86,Llama,RECT,0.7349799732977303
carebench,86,Llama,NAC,0.7523364485981309
carebench,86,Llama,DIR,0.7963951935914553
carebench,86,Llama,SAC,0.869826435246996
carebench,86,Llama,NAC,0.9359145527369827
carebench,19,Llama,SAC,0.0
carebench,19,Llama,VAC,0.0
carebench,19,Llama,LMT,0.0975609756097561
carebench,19,Llama,SAC,0.0975609756097561
carebench,19,Llama,VAC,0.0975609756097561
carebench,19,Llama,DIR,0.3026196928635953
carebench,19,Llama,RECT,0.3026196928635953
carebench,19,Llama,DIR,0.3992773261065944
carebench,19,Llama,RECT,0.3992773261065944
carebench,19,Llama,DIR,0.4869015356820235
carebench,19,Llama,DIR,0.6070460704607046
carebench,19,Llama,RECT,0.6070460704607046
carebench,19,Llama,DIR,0.7154471544715447
carebench,19,Llama,RECT,0.7154471544715447
carebench,19,Llama,DIR,0.8121047877145439
carebench,19,Llama,SAC,0.8717253839205059
carebench,245,Gemini,VAC,0.0
carebench,245,Gemini,NAC,0.030418250950570342
carebench,245,Gemini,LMT,0.09125475285171103
carebench,245,Gemini,LMT,0.1229404309252218
carebench,245,Gemini,DIR,0.16983523447401774
carebench,245,Gemini,DIR,0.23067173637515842
carebench,245,Gemini,DIR,0.2908745247148289
carebench,245,Gemini,DIR,0.39543726235741444
carebench,245,Gemini,DIR,0.42775665399239543
carebench,245,Gemini,DIR,0.5139416983523447
carebench,245,Gemini,NAC,0.6185044359949303
carebench,245,Gemini,DIR,0.7287705956907478
carebench,245,Gemini,DIR,0.7572877059569075
carebench,245,Gemini,DIR,0.7934093789607097
carebench,245,Gemini,DIR,0.8092522179974652
carebench,245,Gemini,DIR,0.8751584283903675
carebench,245,Gemini,DIR,0.9347275031685678
hope,113,Llama,VAC,0.0
hope,113,Llama,LMT,0.06682389937106918
hope,113,Llama,VAC,0.139937106918239
hope,113,Llama,TSH,0.21226415094339623
hope,113,Llama,TEN,0.2971698113207547
hope,113,Llama,NAC,0.2971698113207547
hope,113,Llama,DIR,0.39858490566037735
hope,113,Llama,VAC,0.5125786163522013
hope,113,Llama,DIR,0.595125786163522
hope,113,Llama,RECT,0.6910377358490566
hope,113,Llama,ASAC,0.7955974842767296
hope,113,Llama,VAC,0.9284591194968553
carebench,356,Human,SAC,0.0
carebench,356,Human,NAC,0.1581769436997319
carebench,356,Human,DIR,0.3109919571045576
carebench,356,Human,TEN,0.6005361930294906
carebench,356,Human,SAC,0.6005361930294906
hope,308,Llama,TEN,0.0
hope,308,Llama,AUR,0.0
hope,308,Llama,TSH,0.24647887323943662
hope,308,Llama,DIR,0.24647887323943662
hope,308,Llama,FIX,0.24647887323943662
hope,308,Llama,RECT,0.5305164319248826
hope,308,Llama,DIR,0.5305164319248826
hope,308,Llama,FIX,0.5305164319248826
carebench,242,GPT,VAC,0.0
carebench,242,GPT,NAC,0.0665083135391924
carebench,242,GPT,DIR,0.09738717339667459
carebench,242,GPT,DIR,0.17220902612826602
carebench,242,GPT,DIR,0.24346793349168647
carebench,242,GPT,QCL,0.30463182897862234
carebench,242,GPT,QCL,0.3509501187648456
carebench,242,GPT,QCL,0.3978622327790974
carebench,242,GPT,DIR,0.45546318289786225
carebench,242,GPT,DIR,0.5350356294536817
carebench,242,GPT,DIR,0.6104513064133017
carebench,242,GPT,DIR,0.7066508313539193
carebench,242,GPT,RECT,0.7790973871733967
carebench,242,GPT,DIR,0.8646080760095012
carebench,242,GPT,QCL,0.9370546318289786
carebench,128,Gemini,NAC,0.0
carebench,128,Gemini,VAC,0.04500978473581213
carebench,128,Gemini,LMT,0.09458577951728636
carebench,128,Gemini,VAC,0.1324200913242009
carebench,128,Gemini,AUR,0.1735159817351598
carebench,128,Gemini,LMT,0.19830397912589692
carebench,128,Gemini,AUR,0.273972602739726
carebench,128,Gemini,AUR,0.3131115459882583
carebench,128,Gemini,VAC,0.3822570123939987
carebench,128,Gemini,LMT,0.39465101108936723
carebench,128,Gemini,DIR,0.4435746901500326
carebench,128,Gemini,RECT,0.49706457925636005
carebench,128,Gemini,DIR,0.5577299412915852
carebench,128,Gemini,FIX,0.6581865622961514
carebench,128,Gemini,FIX,0.7795172863666014
carebench,128,Gemini,RECT,0.8297455968688845
carebench,128,Gemini,DIR,0.9315068493150684
hope,284,GPT,VAC,0.0
hope,284,GPT,LMT,0.0
hope,284,GPT,NAC,0.07578008915304606
hope,284,GPT,SAC,0.07578008915304606
hope,284,GPT,DIR,0.11367013372956909
hope,284,GPT,DIR,0.1812778603268945
hope,284,GPT,FIX,0.31723625557206536
hope,284,GPT,DIR,0.40936106983655274
hope,284,GPT,RECT,0.44056463595839523
hope,284,GPT,RECT,0.5386329866270431
hope,284,GPT,RECT,0.6604754829123328
hope,284,GPT,DIR,0.7072808320950966
hope,284,GPT,NAC,0.7265973254086181
hope,284,GPT,DIR,0.7815750371471025
hope,284,GPT,ASAC,0.7815750371471025
hope,284,GPT,RECT,0.812778603268945
hope,284,GPT,QCL,0.8952451708766717
hope,284,GPT,ASAC,0.8952451708766717
hope,65,Claude,VAC,0.0
hope,65,Claude,VAC,0.044673539518900345
hope,65,Claude,LMT,0.07903780068728522
hope,65,Claude,LMT,0.13402061855670103
hope,65,Claude,LMT,0.20446735395189003
hope,65,Claude,TEN,0.281786941580756
hope,65,Claude,SAC,0.38316151202749144
hope,65,Claude,SAC,0.4329896907216495
hope,65,Claude,VAC,0.5103092783505154
hope,65,Claude,NAC,0.6735395189003437
hope,65,Claude,QOP,0.8350515463917526
hope,65,Claude,QOP,0.8969072164948454
hope,288,Gemini,VAC,0.0
hope,288,Gemini,AUR,0.02952029520295203
hope,288,Gemini,DIR,0.02952029520295203
hope,288,Gemini,AUR,0.0940959409594096
hope,288,Gemini,DIR,0.0940959409594096
hope,288,Gemini,AUR,0.16912669126691268
hope,288,Gemini,DIR,0.16912669126691268
hope,288,Gemini,DIR,0.24108241082410825
hope,288,Gemini,TSH,0.28474784747847476
hope,288,Gemini,DIR,0.36223862238622384
hope,288,Gemini,AUR,0.488929889298893
hope,288,Gemini,DIR,0.488929889298893
hope,288,Gemini,AUR,0.5448954489544895
hope,288,Gemini,DIR,0.5448954489544895
hope,288,Gemini,DIR,0.6027060270602707
hope,288,Gemini,VAC,0.6027060270602707
hope,288,Gemini,DIR,0.6672816728167281
hope,288,Gemini,DIR,0.7201722017220172
hope,288,Gemini,AUR,0.7613776137761378
hope,288,Gemini,DIR,0.7613776137761378
hope,288,Gemini,AUR,0.8794587945879458
hope,288,Gemini,DIR,0.8794587945879458
hope,288,Gemini,DIR,0.9255842558425584
carebench,359,GPT,VAC,0.0
carebench,359,GPT,NAC,0.07679558011049724
carebench,359,GPT,AUR,0.11546961325966851
carebench,359,GPT,NAC,0.18121546961325966
carebench,359,GPT,NAC,0.2160220994475138
carebench,359,GPT,DIR,0.2585635359116022
carebench,359,GPT,SEN,0.29613259668508285
carebench,359,GPT,NAC,0.34806629834254144
carebench,359,GPT,DIR,0.43149171270718234
carebench,359,GPT,VAC,0.4966850828729282
carebench,359,GPT,DIR,0.6016574585635359
carebench,359,GPT,RECT,0.6386740331491713
carebench,359,GPT,RECT,0.6756906077348066
carebench,359,GPT,RECT,0.6983425414364641
carebench,359,GPT,NAC,0.7171270718232045
carebench,359,GPT,DIR,0.7541436464088398
carebench,359,GPT,NAC,0.7955801104972375
carebench,359,GPT,DIR,0.812707182320442
carebench,359,GPT,NAC,0.8657458563535911
carebench,359,GPT,SAC,0.9132596685082873
carebench,359,GPT,NAC,0.9397790055248619
hope,43,Gemini,SAC,0.0
hope,43,Gemini,LMT,0.03930635838150289
hope,43,Gemini,VAC,0.05606936416184971
hope,43,Gemini,SAC,0.16589595375722543
hope,43,Gemini,NAC,0.21560693641618497
hope,43,Gemini,NAC,0.3202312138728324
hope,43,Gemini,DIR,0.4554913294797688
hope,43,Gemini,QCL,0.9109826589595376
hope,43,Gemini,RECT,0.9109826589595376
hope,43,Gemini,SAC,0.9664739884393063
hope,48,Human,LMT,0.04938271604938271
hope,48,Human,VAC,0.04938271604938271
hope,48,Human,AUR,0.48148148148148145
hope,48,Human,DIR,0.48148148148148145
pair,15,Llama,SAC,0.0
pair,15,Llama,VAC,0.05477707006369427
pair,15,Llama,NAC,0.12101910828025478
pair,15,Llama,SAC,0.23312101910828026
pair,15,Llama,VAC,0.30318471337579617
pair,15,Llama,NAC,0.36242038216560507
pair,15,Llama,RECT,0.4592356687898089
pair,15,Llama,RECT,0.5535031847133758
pair,15,Llama,RECT,0.6732484076433121
pair,15,Llama,SAC,0.7242038216560509
pair,15,Llama,SAC,0.8171974522292994
pair,15,Llama,SAC,0.8987261146496816
carebench,278,Qwen,SAC,0.0
carebench,278,Qwen,SAC,0.028901734104046242
carebench,278,Qwen,ASAC,0.028901734104046242
carebench,278,Qwen,LMT,0.08034682080924856
carebench,278,Qwen,DIR,0.12196531791907514
carebench,278,Qwen,VAC,0.1485549132947977
carebench,278,Qwen,DIR,0.6416184971098265
carebench,278,Qwen,NAC,0.7028901734104046
carebench,278,Qwen,SAC,0.8179190751445087
carebench,278,Qwen,ASAC,0.8867052023121387
carebench,278,Qwen,SAC,0.9907514450867052
carebench,106,GPT,VAC,0.0
carebench,106,GPT,AUR,0.02108433734939759
carebench,106,GPT,DIR,0.02108433734939759
carebench,106,GPT,DIR,0.05602409638554217
carebench,106,GPT,NAC,0.11626506024096385
carebench,106,GPT,AUR,0.11626506024096385
carebench,106,GPT,DIR,0.21024096385542168
carebench,106,GPT,AUR,0.23674698795180724
carebench,106,GPT,DIR,0.3024096385542169
carebench,106,GPT,DIR,0.3289156626506024
carebench,106,GPT,AUR,0.33072289156626505
carebench,106,GPT,DIR,0.39036144578313253
carebench,106,GPT,RECT,0.43012048192771085
carebench,106,GPT,DIR,0.43012048192771085
carebench,106,GPT,TSH,0.4536144578313253
carebench,106,GPT,DIR,0.46626506024096387
carebench,106,GPT,AUR,0.4939759036144578
carebench,106,GPT,AUR,0.5120481927710844
carebench,106,GPT,DIR,0.5367469879518072
carebench,106,GPT,DIR,0.5807228915662651
carebench,106,GPT,DIR,0.6704819277108434
carebench,106,GPT,ASAC,0.7096385542168675
carebench,106,GPT,RECT,0.7325301204819277
carebench,106,GPT,DIR,0.7734939759036145
carebench,106,GPT,AUR,0.7903614457831325
carebench,106,GPT,DIR,0.8253012048192772
carebench,106,GPT,SAC,0.8379518072289157
carebench,106,GPT,DIR,0.9162650602409639
carebench,106,GPT,DIR,0.9331325301204819
counselchat,9,Gemini,SEN,0.0
counselchat,9,Gemini,VAC,0.0
counselchat,9,Gemini,NAC,0.06808510638297872
counselchat,9,Gemini,NAC,0.17375886524822695
counselchat,9,Gemini,VAC,0.2404255319148936
counselchat,9,Gemini,NAC,0.2822695035460993
counselchat,9,Gemini,SAC,0.3801418439716312
counselchat,9,Gemini,VAC,0.43829787234042555
counselchat,9,Gemini,SAC,0.5099290780141844
counselchat,9,Gemini,NAC,0.5099290780141844
counselchat,9,Gemini,DIR,0.5780141843971631
counselchat,9,Gemini,RECT,0.6368794326241135
counselchat,9,Gemini,ASAC,0.6368794326241135
counselchat,9,Gemini,DIR,0.6858156028368795
counselchat,9,Gemini,RECT,0.6858156028368795
counselchat,9,Gemini,LMT,0.7070921985815602
counselchat,9,Gemini,NAC,0.7070921985815602
counselchat,9,Gemini,AUR,0.7368794326241135
counselchat,9,Gemini,AUR,0.8078014184397163
counselchat,9,Gemini,NAC,0.8780141843971632
counselchat,9,Gemini,DIR,0.9184397163120568
counselchat,9,Gemini,RECT,0.9184397163120568
counselchat,9,Gemini,SAC,0.948936170212766
counselchat,9,Gemini,NAC,0.948936170212766
pair,44,Gemini,SAC,0.0
pair,44,Gemini,VAC,0.04130308318789994
pair,44,Gemini,NAC,0.1314717859220477
pair,44,Gemini,TEN,0.2600349040139616
pair,44,Gemini,RECT,0.3007562536358348
pair,44,Gemini,TSH,0.36358347876672487
pair,44,Gemini,NAC,0.3798720186154741
pair,44,Gemini,TSH,0.6358347876672484
pair,44,Gemini,NAC,0.6503781268179174
pair,44,Gemini,NAC,0.6672484002326934
pair,44,Gemini,TSH,0.898196625945317
pair,44,Gemini,SAC,0.9121582315299592
hope,257,Claude,VAC,0.0
hope,257,Claude,LMT,0.057569296375266525
hope,257,Claude,TEN,0.08884150675195451
hope,257,Claude,DIR,0.3191186922530206
hope,257,Claude,VAC,0.3702914001421464
hope,257,Claude,VAC,0.42643923240938164
hope,257,Claude,QOP,0.48329779673063256
hope,257,Claude,RECT,0.5294953802416489
hope,257,Claude,RECT,0.5707178393745558
hope,257,Claude,RECT,0.6062544420753376
hope,257,Claude,RECT,0.6531627576403696
hope,257,Claude,DIR,0.6922530206112296
hope,257,Claude,AUR,0.7647476901208244
hope,257,Claude,DIR,0.8599857853589197
hope,257,Claude,QOP,0.9225302061122956
hope,27,Gemini,VAC,0.0
hope,27,Gemini,TEN,0.06984553391537945
hope,27,Gemini,VAC,0.06984553391537945
hope,27,Gemini,LMT,0.24244459368703827
hope,27,Gemini,VAC,0.2028206850235057
hope,27,Gemini,NAC,0.3169912693082606
hope,27,Gemini,QOP,0.39153794492948285
hope,27,Gemini,QCL,0.45668233713901946
hope,27,Gemini,NAC,0.5366017461383479
hope,27,Gemini,NAC,0.6037609133646743
hope,27,Gemini,RECT,0.7743451981195433
hope,27,Gemini,QCL,0.7743451981195433
hope,27,Gemini,SAC,0.8287441235728676
hope,27,Gemini,QCL,0.9469442578912022
hope,257,Llama,AUR,0.0
hope,257,Llama,NAC,0.12335526315789473
hope,257,Llama,RECT,0.2532894736842105
hope,257,Llama,DIR,0.4473684210526316
hope,257,Llama,RECT,0.5740131578947368
hope,257,Llama,TEN,0.8601973684210527
carebench,358,Claude,VAC,0.0
carebench,358,Claude,SAC,0.02054380664652568
carebench,358,Claude,TSH,0.09425981873111783
carebench,358,Claude,AUR,0.09425981873111783
carebench,358,Claude,VAC,0.1782477341389728
carebench,358,Claude,SAC,0.2175226586102719
carebench,358,Claude,DIR,0.27492447129909364
carebench,358,Claude,FIX,0.3341389728096677
carebench,358,Claude,QCL,0.3758308157099698
carebench,358,Claude,QCL,0.43746223564954684
carebench,358,Claude,DIR,0.5202416918429003
carebench,358,Claude,AUR,0.5202416918429003
carebench,358,Claude,DIR,0.5867069486404833
carebench,358,Claude,RECT,0.8374622356495468
carebench,358,Claude,ASAC,0.7897280966767372
carebench,358,Claude,QCL,0.9299093655589123
counselchat,4,GPT,SEN,0.6942540853979968
counselchat,4,GPT,AUR,0.013705851344227728
counselchat,4,GPT,TEN,0.05429625724828677
counselchat,4,GPT,DIR,0.08961518186610437
counselchat,4,GPT,FIX,0.19399051133368478
counselchat,4,GPT,RECT,0.3152345809172377
counselchat,4,GPT,RECT,0.3906167633104902
counselchat,4,GPT,RECT,0.45492883500263576
counselchat,4,GPT,RECT,0.6267791249341065
counselchat,4,GPT,RECT,0.8191881918819188
counselchat,4,GPT,TSH,0.5814443858724302
counselchat,4,GPT,QCL,0.8081180811808119
counselchat,4,GPT,LMT,0.013705851344227728
counselchat,4,GPT,MEN,0.0
counselchat,4,GPT,VAC,0.05429625724828677
counselchat,4,GPT,VIN,0.13442277279915657
counselchat,4,GPT,NAC,0.5355824986821297
counselchat,4,GPT,NIN,0.8798102266736954
counselchat,4,GPT,ASAC,0.8481813389562467
counselchat,4,GPT,ASIN,0.9757511860832894
counselchat,4,GPT,SAC,0.15761729045861886
counselchat,4,GPT,SIN,0.6573537163943068
counselchat,4,GPT,INC,0.30205587770163417
hope,342,Qwen,VAC,0.0
hope,342,Qwen,AUR,0.03204353083434099
hope,342,Qwen,DIR,0.09310761789600967
hope,342,Qwen,VAC,0.13663845223700122
hope,342,Qwen,AUR,0.2097944377267231
hope,342,Qwen,DIR,0.2551390568319226
hope,342,Qwen,TSH,0.31136638452237003
hope,342,Qwen,DIR,0.34461910519951633
hope,342,Qwen,DIR,0.4987908101571947
hope,342,Qwen,DIR,0.6094316807738815
hope,342,Qwen,TSH,0.7357920193470375
hope,342,Qwen,DIR,0.772067714631197
hope,342,Qwen,DIR,0.8246674727932285
hope,342,Qwen,DIR,0.875453446191052
hope,342,Qwen,RECT,0.8246674727932285
hope,342,Qwen,RECT,0.875453446191052
hope,170,Qwen,SEN,0.0
hope,170,Qwen,LMT,0.012432012432012432
hope,170,Qwen,VAC,0.08935508935508936
hope,170,Qwen,TEN,0.08935508935508936
hope,170,Qwen,NAC,0.17249417249417248
hope,170,Qwen,DIR,0.3348873348873349
hope,170,Qwen,DIR,0.3815073815073815
hope,170,Qwen,DIR,0.44366744366744365
hope,170,Qwen,SEN,0.5019425019425019
hope,170,Qwen,DIR,0.5571095571095571
hope,170,Qwen,RECT,0.7816627816627817
hope,170,Qwen,SAC,0.8430458430458431
hope,170,Qwen,DIR,0.891996891996892
hope,170,Qwen,SAC,0.9355089355089355
carebench,216,Llama,VAC,0.0
carebench,216,Llama,NAC,0.06051154086088584
carebench,216,Llama,VAC,0.10168434185901434
carebench,216,Llama,SAC,0.1372426699937617
carebench,216,Llama,RECT,0.16781035558328133
carebench,216,Llama,RECT,0.24516531503431066
carebench,216,Llama,DIR,0.3431066749844042
carebench,216,Llama,RECT,0.3930131004366812
carebench,216,Llama,RECT,0.49656893325015594
carebench,216,Llama,RECT,0.5726762320648784
carebench,216,Llama,DIR,0.6406737367436057
carebench,216,Llama,SAC,0.727386150966937
carebench,216,Llama,DIR,0.7903930131004366
carebench,216,Llama,SAC,0.924516531503431
hope,302,Claude,SAC,0.0
hope,302,Claude,VAC,0.0465444287729196
hope,302,Claude,LMT,0.10296191819464035
hope,302,Claude,LMT,0.16784203102961917
hope,302,Claude,AUR,0.2693935119887165
hope,302,Claude,AUR,0.3610719322990127
hope,302,Claude,VAC,0.42595204513399154
hope,302,Claude,DIR,0.45839210155148097
hope,302,Claude,QOP,0.5684062059238364
hope,302,Claude,TEN,0.8067700987306065
hope,302,Claude,AUR,0.8533145275035261
carebench,115,Claude,VAC,0.0
carebench,115,Claude,LMT,0.050497866287339974
carebench,115,Claude,VAC,0.10810810810810811
carebench,115,Claude,VAC,0.15220483641536273
carebench,115,Claude,VAC,0.17425320056899005
carebench,115,Claude,VAC,0.19985775248933144
carebench,115,Claude,VAC,0.24253200568990044
carebench,115,Claude,NAC,0.2724039829302987
carebench,115,Claude,DIR,0.37197724039829305
carebench,115,Claude,FIX,0.37197724039829305
carebench,115,Claude,RECT,0.4217638691322902
carebench,115,Claude,DIR,0.46870554765291605
carebench,115,Claude,DIR,0.5753911806543386
carebench,115,Claude,DIR,0.6187766714082503
carebench,115,Claude,QOP,0.8477951635846372
carebench,115,Claude,QCL,0.9864864864864865
carebench,115,Claude,SEN,0.7603129445234709
carebench,115,Claude,SEN,0.9075391180654339
hope,194,GPT,VAC,0.0
hope,194,GPT,DIR,0.039192399049881234
hope,194,GPT,FIX,0.062351543942992874
hope,194,GPT,TEN,0.09798099762470308
hope,194,GPT,DIR,0.16152019002375298
hope,194,GPT,AUR,0.17161520190023752
hope,194,GPT,DIR,0.20665083135391923
hope,194,GPT,DIR,0.2684085510688836
hope,194,GPT,DIR,0.31116389548693585
